userId,movieId,tag,timestamp
4935,91077,beau bridges,1346633479
5036,7502,jus+san,1312739665
5036,79695,Netflix Finland,1360440202
5036,89074,Netflix Finland,1358797777
5252,69122,Las Vegas,1286335169
5303,52722,Cheesy,1179523439
5475,26136,Musical,1294821700
5514,1278,parody,1419900314
5515,71530,Sci-Fi,1270373334
5691,32076,Monster movie,1293494341
5815,50,organized crime,1282400486
5936,2502,cult film,1365189223
6030,44613,based on a true story,1249357907
6030,52245,figure skating,1249358427
6206,3752,dumb,1269014783
6206,27788,makes you think,1242925441
6233,1653,dystopia,1395325209
6233,42632,stylized,1402129017
6431,47,psychology,1334582504
6431,50,complicated,1338904082
6431,36529,smuggling,1328611503
6431,51939,Funny,1336368948
6431,70286,directorial debut,1328612355
6731,1704,Matt Damon,1145691356
6731,3108,Robin Williams,1145691656
6889,590,Kevin Costner,1280107954
6988,1196,fantasy,1253753117
6988,4878,stylized,1253752574
6988,7438,Uma Thurman,1253752686
6988,8014,Atmospheric,1253727485
6988,32456,FIGHTING THE SYSTEM,1254017318
6988,37733,disappointing,1254013964
6988,59126,irreverent,1254015316
6988,63131,geeks,1254015125
6988,69757,artistic,1265862106
7378,7151,Colin Firth,1213379078
7434,81932,true story,1350252651
7434,102125,Ben Kingsley,1377365206
7443,589,man versus machine,1368645478
7671,442,Sylvester Stallone,1299319987
7723,680,Futuristmovies.com,1137293230
7808,65682,werewolves,1249006704
8127,253,tom cruise,1424028693
8151,55908,thought-provoking,1277304054
8194,7084,Woody Allen,1243630541
8364,1476,biopic,1331493544
8379,8755,influences,1153710510
8488,1089,stylish,1367616880
9032,53468,zombies,1216533657
9098,66097,claymation,1323185837
9197,904,Jimmy Stewart,1305522411
9197,1057,Woody Allen,1137102981
9197,1246,inspirational,1305522014
9197,1270,teen,1137102828
9197,2272,cancer,1308558848
9197,7839,William Powell,1308559153
9197,40819,country music,1137102149
9300,2795,classic comedy,1237579629
9300,8784,coming of age,1237559243
9312,45447,Jean Reno,1241041987
9397,5902,drugs,1284300366
9397,6365,dystopia,1284313677
9397,57640,superhero,1284295290
9397,60072,Angelina Jolie,1284319560
9397,71304,thought-provoking,1284302558
9397,73268,rebels,1284314534
9430,1211,atmospheric,1418829792
9495,60069,Post apocalyptic,1248597471
9497,1253,dated directing,1392504110
9815,47,crime,1400935354
9815,141,homosexual theme,1310203065
9815,968,Race issues,1410869161
9815,1214,space travel,1410869773
9815,1259,Kiefer Sutherland,1311010219
9815,1321,horror comedy,1410869995
9815,1345,atmospheric,1310370795
9815,3476,Nudity (Topless),1348103850
9815,4865,gothic,1400936565
9815,5902,romance,1310580976
9815,46976,insanity,1400937794
9815,46976,punk,1400937795
9815,50641,strangely compelling,1310216751
9815,55280,delusion,1400936067
9834,4250,Christian,1138820240
10164,5423,less than 300 ratings,1289416086
10189,1967,Jim Henson,1244667629
10189,2762,surprise ending,1244668747
10514,1271,heartwarming,1370546440
10514,2530,"""""""damn dirty apes""""""",1341510171
10514,3355,satanism,1343097229
10514,6731,gore,1358788508
10514,27865,teenage girl,1332735962
10514,56156,Timothy Olyphant,1332100912
10514,59037,Christina Ricci,1356838977
10514,68659,Seth Rogen,1332806645
10514,71033,cinematography,1344169034
10514,72489,plot,1332735914
10514,73804,Gerard Depardieu,1351209256
10514,77364,action,1332805918
10514,84152,visually appealing,1354376140
10514,84392,Matthew McConaughey,1417890903
10514,93840,gore,1336704486
10514,97752,great acting,1356911367
10514,97936,kiera knightley,1357174037
10514,97938,Direction,1357093563
10514,100083,embarassing scenes,1376536185
10514,112897,nostalgic,1409600641
10573,3355,rare books,1179927683
10573,27744,homage to Hitchcock,1182796089
10616,2431,doctor,1283350420
10616,2529,dystopia,1367640367
10616,3070,spoof,1316837915
10616,3968,sexy devil,1267848255
10616,6270,boring,1270195082
10616,7099,comic book,1245198562
10616,27660,animation,1302324357
10616,32456,animal attacks,1288587467
10616,44115,love,1283957514
10616,54259,Michelle Pfeiffer,1265910956
10616,81537,Zach Galifianakis,1297094372
10616,85401,Rainn Wilson,1345349913
10616,86332,father-son relationship,1305854113
10616,90249,near-future,1328035750
10616,96079,trains,1354734127
10616,101864,future,1366346425
10616,101864,technology,1366346560
10616,105213,social commentary,1393256501
10781,34336,love story,1179634480
10809,55247,Nudity (Topless - Notable),1226027656
10809,71520,Ricky Gervais,1271353173
10847,2436,World War II,1139151630
11074,7569,007,1140789187
11081,923,enigmatic,1171693681
11081,1080,whimsical,1172358017
11081,1172,reflective,1172301038
11081,1176,fanciful,1171150134
11081,1235,reflective,1171345976
11081,1270,easygoing,1172588296
11081,1271,humorous,1171526654
11081,2074,bleak,1171265958
11081,3223,quirky,1171765383
11081,4320,cerebral,1172966136
11081,4361,GENDER-BENDING,1172502692
11081,4848,hallucinatory,1171698487
11081,6509,somber,1172130640
11081,6669,lyrical,1171663375
11081,6782,CULTURE CLASH,1173187660
11081,7088,compassionate,1171263853
11081,7126,downbeat,1172130410
11081,7235,confrontational,1171606502
11081,7297,deadpan,1173217055
11081,7896,elegiac,1171743185
11081,8143,melancholy,1172036685
11081,25995,sweeping,1172119452
11081,44974,menacing,1171696291
11097,90769,system holism,1422524320
11248,47,powerful ending,1242854141
11248,8983,stylized,1293752691
11248,82150,funny,1304706686
11248,86478,story,1303796212
11248,87869,Jennifer Aniston,1315735272
11248,99910,Arnold Schwarzenegger,1359971279
11248,99910,Peter Stormare,1359971320
11248,100843,dialogue,1361826152
11832,4995,biography,1411564787
12271,2206,Cary Grant,1165445087
12271,3072,Cher,1165503969
12288,4973,Audrey Tautou,1139500020
12343,87304,homosexuality,1367462789
12421,44665,Bruce Willis,1414949444
13285,321,homophobia,1139076445
13285,994,Isabella Rossellini,1145505560
13285,2064,capitalism,1137344180
13494,97906,30 rock,1351713141
13721,79132,action,1280341475
14088,32,Brad Pitt,1314561968
14088,5989,con artists,1316109690
14437,43744,feel-good,1292564719
14440,59995,John Crowley,1314687349
14517,1894,stranded,1368210915
14809,1259,River Phoenix,1364977012
14809,4147,sexuality,1364977147
14916,342,Toni Collette,1414163957
14916,6942,Christmas,1355659799
14916,45186,Tom Cruise,1370287522
14916,93510,Cameos,1406322590
14916,114925,Ryan Reynolds,1413039050
14947,1232,dystopia,1282848449
14947,2690,Rupert Everett,1283814356
14947,2971,Jessica Lange,1287617813
14947,74510,miscarriage of justice,1301291589
14947,85020,shallow,1307995769
15242,51540,police,1368178278
15319,3005,detective,1419203331
15617,103017,cat  and mouse game,1383091610
15626,1214,sci-fi,1291358667
15783,111921,drama,1424550750
15812,40629,Not as good as miniseries,1206299367
15908,78105,parkour,1321396991
16555,5903,plot,1292290887
16555,102880,sci-fi,1370976470
16724,3977,privacy,1186692404
16724,5265,Edward Norton,1186692601
16724,7317,road trip,1186776134
16724,45517,innovative,1183574442
16724,79592,Will Ferrell,1293925990
16724,111360,transhumanist,1422366949
16936,8910,philosophy,1355467771
16936,48780,steampunk,1321365869
17112,4226,time loop,1378413319
17127,50,mindfuck,1366049812
17207,2571,mindfuck,1363378968
17207,32587,beautiful,1363378519
17475,3994,M. Night Shyamalan,1295295079
4450,1327,haunted house,1138742959
5475,64499,Red One Camera,1294823857
7993,2683,Hilarious,1245191937
8601,74324,great acting,1417163414
8956,92751,story,1365225738
9098,66097,Neil Gaiman,1323185863
9815,4380,heist,1386887222
9815,5902,narrated,1310580967
10164,34334,U.S.S. Abraham Lincoln (CVN 72),1140314856
10164,80469,Batman,1332221811
10514,303,Sharon Stone,1363086516
10616,1653,genetics,1255841370
10616,2640,bad physics,1253140707
10616,27846,abuse,1329542224
10616,76093,fantasy,1298709903
10616,116161,Mark Ruffalo,1425596984
10961,78499,Pixar,1300742160
11081,3469,literate,1173102845
11081,4927,dreamlike,1172287257
11081,6898,bittersweet,1171339997
11081,7982,claustrophobic,1171685609
11248,2571,stylized,1293225857
11248,71500,not funny,1303066830
11248,88078,minimal budget,1310025499
11248,93838,shaky camera,1387671266
11263,4708,musical,1310501402
11521,46578,twist ending,1248086635
11668,25,loneliness,1216633460
12288,780,Roland Emmerich,1139610035
13665,4973,inspirational,1313268055
14088,380,shallow plot,1314639413
14437,7177,cinematography,1286089196
14440,8784,motorcycle,1324159814
14440,89470,doctors,1327278185
14916,8868,World War II,1406323626
14916,95167,Emma Thompson,1411758442
14947,1020,funny,1284326316
16724,8870,Julianne Moore,1186776274
16757,1566,Michael Bolton,1398954432
17207,96832,genius,1349628592
18152,2495,Dreamlike,1344980091
18152,2664,END OF THE WORLD,1363397591
18152,106920,thought-provoking,1397307480
18152,111360,scifi,1421192744
18359,2571,fantasy,1378364787
18359,26662,magic,1380754655
18390,1223,Zombie Movie,1171941068
18390,2384,bacon,1166378184
18390,4896,harry potter,1158613717
18390,8529,teen,1161646280
18390,8874,best zombie movie to date,1158439075
18390,34530,sausage fest,1161210822
18390,34532,surreal,1171941029
18390,36519,Jason Statham,1161210744
18390,41716,Pierce Brosnan,1158613254
18390,45183,elephant,1160599737
18642,2571,philosophical,1422781299
18642,2959,philosophical,1422781046
18765,8958,disk,1145997755
18786,908,Clever,1148180977
18858,903,Alfred Hitchcock,1365000323
18858,1245,Coen Brothers,1365000543
19293,7445,Denzel Washington,1247884154
19293,63131,social commentary,1247885752
19293,83976,not a movie,1317160900
19414,2908,lgbt,1166648604
19560,8798,predictable,1309648359
19560,68954,dreams,1382991765
19711,30812,Martin Scorsese,1240881839
19711,68237,dystopia,1262155448
19800,527,true story,1248695501
19800,2959,atmospheric,1248695150
19800,4344,hacking,1249419759
19800,6323,twist ending,1249651217
19800,6373,funny,1249987144
19800,33162,Ridley Scott,1251098828
19800,78218,terrorism,1297708717
19881,54229,Raymond Briggs,1388724476
19915,4310,sad ending,1361916406
19915,74688,romance,1361917210
20028,2100,tom hanks,1303953839
20028,5726,to see: zombie,1305753559
20290,2571,thought-provoking,1423869257
20340,8201,reflective,1375497377
20408,2997,quirky,1306211077
20560,4878,surreal,1337188869
20845,674,cult film,1229553870
20845,1235,dark humor,1308276218
20845,2421,martial arts,1152558374
20845,3168,notable soundtrack,1152029620
20845,3266,mockumentary,1227225974
20845,26172,remade,1199312839
20845,33834,zombies,1267493106
20845,33838,easily confused with other movie(s) (title),1205442048
20845,39869,1930s,1252972614
21058,8958,genius,1400036948
21058,74545,political commentary,1400035603
21455,10,James Bond,1297105647
21455,736,action,1297105571
21651,8841,Los Angeles,1267024439
21787,356,excellent movie,1137294883
21817,3435,Los Angeles,1256591958
21817,4973,romance,1163101779
21817,6874,Quentin Tarantino,1163100662
21921,47610,stage magic,1425010875
21921,60397,Meryl Streep,1425006543
22074,3300,sci-fi,1291061400
22074,7235,gore,1291063750
22178,110,medieval,1306968823
22178,588,Robin Williams,1306970154
22178,97752,south pacific,1372891830
22323,3253,nerds,1365298193
22323,3967,coming of age,1351291661
22323,3983,family,1355594295
22323,7486,male nudity,1381567111
22323,27862,sudan,1388615447
22323,34155,reflective,1384980039
22323,69757,romance,1383685284
22323,72308,bsg,1369432666
22323,89759,Alzheimer's disease,1384203078
22323,99145,tsunami,1402417171
22377,906,Ingrid Bergman,1373749534
22535,96079,Scotland,1364352517
22808,79073,remake,1340324466
23068,1363,Loretta Devine,1217624355
23068,3974,Jim Carter,1217094073
23068,6785,Julie Newmar,1221800599
23171,1196,sci-fi,1140522145
23238,88125,unintentionally funny ending,1316876937
23333,2726,noir thriller,1368664330
23433,26157,MST3K,1310072772
23982,1907,Eddie Murphy,1312695396
23982,3945,Fucking Digimon,1312696440
23982,27912,journalism,1322676258
23982,39183,sexuality,1320712378
23982,48780,David Bowie,1320807099
23982,58332,"""""""found footage""""""",1312695701
23982,69951,imagination,1319868711
23982,71135,post-apocalyptic,1315698331
23982,78746,Darren Ewing,1313901674
23982,84395,doubted faith,1319587363
23982,106920,transhumanism,1389772861
24112,4558,arnold,1368058213
24174,1921,visually appealing,1368917707
24174,2335,comedy,1368917380
24386,2412,fighting,1188393259
24482,8368,harry potter,1200139500
24645,750,black comedy,1260669104
24645,44191,terrorism,1260669264
24718,2916,gore,1367507752
24718,7090,zhang yimou,1367410536
24718,8644,robots,1367505213
24770,858,cinematography,1302122952
24805,8327,slow paced,1296941342
24828,47,philosophical,1284962648
24903,1562,Batman,1247105255
24903,2019,toshiro mifune,1242318047
24903,4683,Super Mario Bros. 3,1242318882
24945,1196,fantasy,1264279270
24945,2890,stylized,1255300811
24945,7366,cute,1255309000
24952,102123,apocalypse,1386635172
25004,2125,romance,1308578382
25019,48774,sci-fi,1296405376
25019,99787,overly vulgar,1419114149
25176,1608,secret service,1230253671
25277,8665,Matt Damon,1394655427
25405,33493,space,1231198931
25591,8477,experiment,1344893475
25591,27904,visually appealing,1302625818
25591,37729,Johnny Depp,1243407896
25591,96610,dystopia,1350966609
25594,1089,Tarantino,1145545373
25737,951,dialogue driven,1296277197
25737,1051,drinking,1295677083
25737,1094,puzzling,1296626111
25737,3018,Nudity (Full Frontal - Notable),1296027256
25737,3210,Nudity (Full Frontal - Notable),1296027995
25737,3949,revenge,1295675849
25737,4102,Stand Up,1296967057
25737,8910,philosophy,1296357789
25737,33880,independent film,1297749830
25737,33880,unique,1297749857
25737,57637,bad execution,1300505550
25737,62437,great acting,1301170388
25737,67255,not enough nudity,1296606742
25737,68952,old school horror,1296027001
25737,81591,sex,1348684261
25880,6323,unbelievable,1287722536
25880,68952,predictable ending,1386628250
25978,47,dark,1331126057
25978,2657,Tim Curry,1331128143
25978,3727,vampires,1239579814
26001,5108,overdramatic,1294966847
26001,8950,grim,1280287061
26028,1250,Oscar (Best Picture),1393445803
26391,4011,gypsy accent,1269448539
26445,3418,road movie,1413329772
26445,6773,animation,1411696344
26445,86142,sword fight,1411584315
26831,3481,need to buy,1167911723
26831,6539,pirates,1167846300
26831,6874,Uma Thurman,1167846939
26835,72998,white guilt,1262158476
26835,79132,dreams,1292647739
26835,79293,US President,1284230432
26835,80126,assassin,1301352126
26835,80917,spanish dialogue,1316033426
26855,337,Juliette Lewis,1371192114
26855,640,Chazz Palminteri,1368249703
26855,3186,Clea DuVall,1368250374
26855,61361,Debi Mazar,1369198028
26864,4666,fbb,1353770581
26867,47,serial killer,1140403763
26867,8849,camp,1140403076
26888,34523,netflix,1180651089
26888,54276,netflix,1190140273
27242,2571,sci-fi,1212171590
27365,1333,Hitchcock,1149391182
27365,1395,vendetta,1249085989
27647,441,drugs,1421537937
27647,1080,religion,1350149107
27647,2131,bleak,1353187939
27647,2439,depressing,1358616792
27647,3676,black and white,1354453830
27647,69951,tom waits,1420327131
27898,593,tense,1267983663
27898,750,dark comedy,1271355808
27898,1278,spoof,1415473431
27898,1980,slasher,1349631759
27898,2021,desert,1305528925
27898,3355,rare books,1421839891
27898,3674,Greece,1327570950
27898,3917,cenobites,1268327211
27898,4274,big budget,1268428891
27898,4944,Joan Collins,1409981473
27898,5853,telepathy,1378759926
27898,6615,slasher,1269105283
27898,6629,wax figures,1268326881
27898,6803,great soundtrack,1268077455
27898,7044,sexual,1268430922
27898,7438,Quentin Tarantino,1267988847
27898,8138,radiation,1305527749
27898,26973,WITCHCRAFT,1268075641
27898,44828,Elizabeth Banks,1303296739
27898,48997,serial killer,1318094316
27898,62331,Production I.G,1274564696
27898,80615,cinematography,1341567744
27898,82242,no payoff,1356775663
27898,95510,Spider-Man,1342424644
27898,96281,zombies,1360515457
27898,98381,everything,1354910065
27898,102445,predictable,1379446968
27898,111233,Italian,1410157345
27898,114554,folklore,1411937250
28239,1189,Errol Morris,1243435710
28340,4262,need to own,1165690444
28456,1484,snarky,1284957557
28599,47,Kevin Spacey,1350598720
28636,3300,anti-hero,1356630756
28672,4571,time travel,1419659815
28744,6687,funny,1137544704
28780,6,Robert De Niro,1270996045
28780,1036,Alan Rickman,1270955110
28780,1374,William Shatner,1271870160
28780,1608,Harrison Ford,1270954276
28780,1617,twist ending,1386543164
28780,4878,music,1291238954
28780,5971,visually appealing,1416679902
28780,8665,Robert Ludlum,1270954723
28780,89745,Iron Man,1336420075
28780,89804,Phillip Seymour Hoffman,1328824739
28906,81,revenge,1420263124
28906,1136,hilarious,1271216560
28906,1203,low budget,1311880358
28906,1653,space travel,1325226092
28906,3897,breakthrough,1364664720
28906,4034,drug trafficking,1389052437
28906,57274,isolation,1346249613
28906,61692,meh,1311881069
121,1288,music business,1301640523
121,8641,Will Ferrell,1300767869
342,48043,nonlinear,1346540246
342,55908,immortality,1415478798
359,340,Kevin Pederast,1191578282
359,6914,'I Have Never Had Any Foreign Relations With That Woman Hillary Lewinsky',1199790341
359,69529,we are all connected. it's not my life or your life it's all life. stop being afraid and hating the unknown. smile and make eye contact.,1246918226
370,102993,Sam Rockwell,1389522734
540,60684,ending,1365759094
619,2502,Bill Lumberg,1187161426
619,8622,Michael Moore,1184189226
739,69481,realistic,1263981753
910,57951,treasure,1368043607
1015,2600,Ei muista,1168879003
1387,2249,Own,1137893694
1387,2917,Favorites,1137765591
1387,4720,Favorites,1137780397
1587,4878,time travel,1243055575
1587,44191,based on a comic,1243055134
1588,4616,teacher changing lives,1282959439
1623,1206,violence,1378580214
1629,356,historical,1394469672
1629,57669,dark comedy,1394471533
1644,6502,Watched,1418076632
1678,318,great acting,1413310731
1678,356,bittersweet,1413403558
1678,1961,autism,1422291352
1678,6787,investigation,1417939241
1678,64034,Friendship,1413227602
1678,91126,Steven Spielberg,1413228067
1741,169,animal:orca,1377121937
1741,538,adapted from:play,1177798360
1741,1022,subgenre:fairy tale,1182098069
1741,1223,Aardman studios,1183417088
1741,2034,Disney studios,1183934239
1741,2376,007 (series),1206639766
1741,2779,angelic intervention,1184990207
1741,3421,Bechdel Test:Fail,1216303700
1741,3421,US college students,1178891986
1741,3506,sport:American football,1241138781
1741,3615,Disney animated feature,1183934323
1741,3736,protagonist is a journalist,1279888231
1741,3831,plot:Bildungsroman but with middle-aged character,1201469633
1741,4886,Pixar animation,1183934757
1741,5141,sport:baseball,1183913483
1741,5945,dark comedy,1183854670
1741,6870,paedophilia,1244320721
1741,6985,epic,1351990941
1741,7073,Inspector Clouseau (series),1177847850
1741,7099,narrated,1182616208
1741,7669,author:Jane Austen,1247070558
1741,8015,adapted from:book,1183425157
1741,8951,working class,1177812368
1741,25834,author:Rudyard Kipling,1268412265
1741,58295,group sex,1223816352
1741,61132,topic:hollywood industry,1231082524
1741,62974,author:Mark Twain [Samuel Clemens],1239771445
1741,68269,protagonist is royal,1269051911
1741,79428,animal:mouse,1281318720
1741,91126,animal:horse,1326591931
1741,91630,murder,1337712993
1741,107141,protagonist is a writer,1386952653
1763,33834,zombies,1137349717
2081,8376,painful,1138571643
2188,53953,claustrophobic,1292532004
2270,46335,modern,1376792468
2274,5418,france,1244556150
2274,48394,surreal,1244553744
2299,345,gender identity,1403306301
2299,928,Dark,1403369017
2299,2721,queer,1406420453
2299,3114,computer animation,1406421330
2299,6539,comedy,1403369841
2299,30793,dark,1406421034
2299,48774,Clive Owen,1406420626
2299,91199,gay,1406420308
2559,47404,absoluty nothing,1367725597
2702,79357,philosophy,1378486570
2931,3020,Robert Duvall,1256162597
2931,33615,Eric Darnell,1253550152
2931,60684,Zack Snyder,1246917400
2931,62439,Alec Baldwin,1264381150
2931,67087,John Hamburg,1261351289
2931,71264,Phill Lord,1263773020
3029,65514,martial arts,1404105282
3031,1201,western,1194215212
3268,1234,Robert Redford,1207683003
3268,3275,Irishmen,1207918743
3358,91542,predictable,1380512364
3563,108932,awesome,1420931525
3576,1278,parody,1242234776
3576,4226,psychological,1242233763
3576,6539,pirates,1241194653
3797,42900,Not available from Netflix,1163379079
3871,64614,Clint Eastwood,1245317471
3916,302,lives of women,1339426867
3971,59295,science,1335216604
4087,1203,drama,1356210695
4087,48082,Michel Gondry,1327614549
4087,85881,acting,1367099184
4087,89535,slow,1382898768
4087,89862,infidelity,1345325220
4087,90057,mental illness,1351462933
4087,90531,Steve McQueen,1347821635
4087,95873,Magic Realism,1387581879
4087,97923,plane crash,1390773386
4087,104879,atmospheric,1384800964
4129,8576,HyvÃ¤t henkilÃ¶hahmot,1137765972
4284,1175,french film,1294005526
4284,71535,teen,1295120260
4321,6808,Clint Eastwood,1279995721
4450,5005,black and white,1402806478
4450,42018,nudity,1151121863
4450,55067,true story,1242012653
4450,63033,epidemic,1252709346
4450,93265,predictable,1337280116
4450,94503,money,1391575457
4492,4306,funny,1336904179
4550,4369,No plot!!!,1405410655
4575,1968,teen movie,1368305297
4660,8366,teen pregnancy,1246654678
4660,58105,fantasy,1246654799
4812,3052,Christianity,1359327317
4812,8914,mindfuck,1334373766
5036,61248,cars with weapons,1400357249
5036,64614,Clint Eastwood,1389042464
5128,6378,Slick adventure,1189339946
5515,89492,unlikely ending,1330289945
5691,27904,animated,1293444677
5815,30749,true story,1282400695
5936,1968,cult film,1365188905
5936,4508,based on a true story,1365188604
6233,1441,whimsical,1383785327
6431,1676,space,1328610984
6431,1682,surveillance,1328613013
6431,1748,atmospheric,1328795175
6431,5952,scenic,1328611521
6431,6564,betrayal,1328900315
6431,71254,predictable,1328900116
6431,78105,clueless,1328900571
6431,89864,forgettable,1328719727
6431,94070,Regrets,1340280885
6731,356,Tom Hanks,1145692001
6988,2700,irreverent,1253753002
6988,5945,death,1254015813
6988,6971,werewolves,1253730704
6988,31437,deliberate,1253729943
6988,54503,crude humor,1254069229
6988,60684,stylized violence,1255836819
6988,62511,play,1254014207
6988,68135,Zac Efron,1254018159
7421,1779,sci-fi,1209508410
7434,4776,police corruption,1369087068
7434,7698,Michael Douglas,1339278142
7434,69640,Johnny Depp,1361143484
7434,89492,math,1339961281
7434,97304,1970s,1361740465
7434,106072,visually appealing,1398628444
7434,116797,history,1425243807
7671,2617,treasure,1368804846
7880,608,quirky,1137745997
7880,616,Disney,1137502295
7880,1200,sf warfare,1137745922
7884,1196,Harrison Ford,1272504963
7884,4246,British,1272506107
8151,113240,psychology,1422558643
8774,7569,Bond,1140407516
9197,910,cross dressing,1305523493
9197,1380,1950s,1137101312
9263,1175,Post apocalyptic,1171256256
9397,7254,memory,1284318433
9397,8861,virus,1284314968
9497,110407,artificial intelligence,1398530210
9591,1127,lengthy,1398979638
9815,111,psychology,1400936283
9815,1094,cross dressing men,1310385059
9815,1208,action,1400937491
9815,1214,dark,1410869741
9815,1258,writers,1400939532
9815,1321,Funny,1410870000
9815,1961,road trip,1400936751
9815,2571,artificial intelligence,1310371530
9815,3556,great ending,1310019566
9815,3897,humorous,1400939644
9815,4848,Atmospheric,1310385206
9815,27904,animation,1310385318
9815,41569,jungle,1400971998
9815,46578,comedy,1310581461
9815,60684,Adaptation,1311009904
9815,91505,Eva Green,1386886829
9912,6942,all-star cast,1288115034
9912,62081,action packed,1288115320
10119,109374,whimsical,1427088046
10164,4902,supernatural,1368063969
10164,8879,trains,1274139987
10164,25855,less than 300 ratings,1280094457
10164,53322,caper,1274139553
10164,68073,watch the credits,1277358512
10164,94748,true story,1352146260
10189,329,William Shatner,1244668259
10189,7153,high fantasy,1140031954
10189,68791,artificial intelligence,1243353268
10292,2119,stephen king,1137302450
10370,1912,comedy romance,1395914722
10514,5891,gritty,1352119343
10514,6731,horror,1358788512
10514,6774,cynical,1331289083
10514,27773,disturbing,1397035107
10514,85788,cliche,1381631032
10514,95207,Predictable,1357478053
10514,103253,visually stunning,1415439470
10514,106072,bad science,1385164466
10514,112897,Sylvester Stallone,1409600608
10573,4027,updated classics,1144970260
10616,1587,action,1279913567
10616,2404,warriors,1293601310
10616,2542,British,1384493134
10616,2642,scientific fiction,1258316776
10616,2916,space travel,1241152786
10616,27611,starships,1261975936
10616,32031,father-son relationship,1245198359
10616,42011,desperate,1306388636
10616,53972,kungfu hackers,1246823179
10616,55247,adventure,1359956188
10616,65230,animal:dog,1267847577
10616,69526,Megan Fox,1247889243
10616,71129,fantasy,1270429230
10616,79132,visually appealing,1282799063
10616,80549,Emma Stone,1303187677
10616,80615,Bats,1303620541
10616,81191,schools,1302324060
10616,84601,survival,1315114108
10616,88785,unoriginal,1378093169
10616,89745,shallow,1336679120
10616,90249,silly plot,1328035794
10616,90647,visually appealing,1329688204
10616,106487,Abrupt ending,1386259603
10616,106782,Anti-Hero,1395412164
10616,111362,X-men,1401942043
10616,111743,witty,1414621543
10809,59387,suicide attempt,1250652540
11074,899,USA film registry,1145606082
11074,7361,Charlie Kaufman,1139843855
11081,441,nostalgic,1171339439
11081,471,easygoing,1173102518
11081,904,urbane,1172206374
11081,1173,lavish,1171324660
11081,1258,WRITER'S LIFE,1173105439
11081,1938,bleak,1171429450
11081,2068,intimate,1171621865
11081,2321,poignant,1171693983
11081,4329,quirky,1171665236
11081,4553,campy,1171748022
11081,4720,gloomy,1172040004
11081,4794,tense,1172507988
11081,5475,confrontational,1171606369
11081,5613,fanciful,1171958120
11081,6271,affectionate,1173415725
11081,6301,visceral,1172356258
11081,6671,heartwarming,1172492913
11081,8039,affectionate,1172500677
11081,8620,cerebral,1172297888
11081,8710,atmospheric,1173215831
11081,27773,paranoid,1171429664
11081,34528,reflective,1172883855
11081,44709,stirring,1173216064
11248,223,low budget,1241949512
11248,1089,cult film,1241469114
11248,2115,action,1241552561
11248,6754,Dark,1241950195
11248,8370,Blind Swordsman,1241550946
11248,45499,ending after credits,1241551104
11248,66509,Seth Rogen,1294527911
11248,88118,quirky,1315767517
11248,97306,Woody Harrelson,1355044368
11263,80126,stylized,1310198630
11513,953,alternate universe,1151608616
11740,1032,surreal,1246260299
12271,2478,John Landis,1165702764
12271,25763,Louise Brooks,1170694740
12271,26116,Agnes Moorehead,1165444383
12288,3972,Jackie Chan,1139745698
12288,36509,Eddie Cibrian,1145016134
12419,68358,naive,1242887177
12533,586,seen more than once,1315167098
12778,39,teen,1137525570
12783,2232,non-us,1137205464
12792,915,audrey hepburn,1409517003
12999,898,screwball comedy,1368727321
13285,1747,politics,1156772304
13285,8147,medications,1139631074
13500,89804,loyalty,1347090339
13721,79132,dream within a dream,1280341482
14088,380,espionage,1314639400
14088,1258,disturbing,1314638927
14088,1573,John Travolta,1314639797
14402,44665,twist ending,1304045828
14437,1730,cinematography,1288265538
14437,6159,bad acting,1285622232
14437,36517,cinematography,1287312935
14437,59440,condescending,1288626158
14437,64622,romance,1287313105
14440,1860,not intresting enough,1323386214
14440,1860,time period,1323386062
14440,3415,Russian,1312015589
14480,26702,Disturbing and moving,1314164868
14517,3285,idealism,1343445492
14809,79242,father-son relationship,1364978706
14809,96821,coming of age,1364976948
14916,1610,Courtney B. Vance,1417283184
14916,1704,Gus Van Sant,1413046636
14916,3100,Minister Father,1404761484
14916,3272,Drug Addiction,1385281333
14916,97304,One-Liners,1351834522
14916,97306,Dark Comedy,1350965161
14947,2959,surreal,1283594634
14947,3127,psychology,1284415654
14947,3952,political drama,1282776204
14947,5878,Rosario Flores,1289687798
14947,89369,Jose Julian,1325588180
15130,4678,Weird Al,1288786904
15242,8781,politics,1368178304
15242,87232,James McAvoy,1389047475
15324,52604,murder,1282196658
15324,64034,Nazi,1282332391
15908,83132,detail,1319390299
16126,5679,Saturn Award (Best Actress),1183590491
16555,72720,beautiful cinematography,1300823406
16724,5010,Ridley Scott,1213751093
16724,6753,Animal movie,1183574558
16724,87430,father-son relationship,1310103141
16724,114074,Kristen Wiig,1422994438
16745,2932,Ennio Morricone,1289268445
16757,595,romance,1398955156
16936,589,action,1277951241
16938,42197,laugh out loud any time movie,1180346605
17192,296,good dialogue,1424408047
17207,3535,black comedy,1368385043
17207,86320,excellent script,1350814418
17475,7842,made for TV,1263320595
17475,60684,comic book,1263320396
17479,48774,based on a book,1170068581
17696,296,violent,1422321834
18010,169,family,1368570607
18010,318,great ending,1368570624
4660,68791,arnold cgi,1246650908
6431,34334,aviation,1328900074
9815,555,dialogue,1310018941
9815,4878,dreamlike,1310019369
